feat_0,target
-0.23458713337514692,1.0
-0.41537074205041424,-1.0
0.579354677234641,-1.0
0.6572854834732305,-1.0
0.1977227307783811,-1.0
0.8387142883339909,-1.0
1.4040508568145385,-1.0
2.8861859012105304,-1.0
1.174577812831839,-1.0
1.2575503907227643,-1.0
0.9255540842338328,-1.0
-0.9187712152990415,-1.0
0.9734861245507831,-1.0
1.0602302099410263,-1.0
3.463242112485286,-1.0
0.8076390352188775,-1.0
1.3015473423336124,-1.0
0.9652882302947567,-1.0
-0.16867803761953204,-1.0
2.1428228145150205,-1.0
1.7519330326867741,-1.0
1.791031947043047,-1.0
0.09061254520526107,-1.0
2.402794310936099,-1.0
-0.4018510627922809,-1.0
1.5868570938002704,-1.0
3.1904556258099785,-1.0
0.009463674869311656,-1.0
0.4337022703972281,-1.0
1.0996513650876412,-1.0
0.4965243458838008,-1.0
-0.5506634310661327,-1.0
1.0685629748060272,-1.0
-0.06230371372610488,-1.0
1.4735924306351815,-1.0
0.08057576576619685,-1.0
2.5499344050175394,-1.0
0.21674670766376292,-1.0
0.6779384837943244,-1.0
1.8135172173696699,-1.0
-0.23086431643395522,-1.0
1.2274599346041295,-1.0
2.3071427542824283,-1.0
-0.6074832345612275,-1.0
1.1846338585323042,-1.0
1.2598827942484236,-1.0
1.7818228717773104,-1.0
-0.23695071087808195,-1.0
-0.3204566130842763,-1.0
1.5219415656168978,-1.0
1.296984673233186,-1.0
1.2504928503458765,-1.0
1.3464482094969756,-1.0
0.3199752784215092,-1.0
1.2322536971610036,-1.0
1.2930724732986811,-1.0
0.2856485819736322,-1.0
2.865774511144757,-1.0
1.4738329209117875,-1.0
-0.1913034972026486,-1.0
1.6565536086338297,-1.0
0.02531832977267856,-1.0
1.7870846037424521,-1.0
2.158595579007404,-1.0
0.17931768164828954,-1.0
1.9633761292443217,-1.0
1.4127809269364984,-1.0
1.8220601599944901,-1.0
2.896792982653947,-1.0
0.7546118839971295,-1.0
0.24626383564251042,-1.0
0.1104855703744767,-1.0
0.18418971503456172,-1.0
0.9228982905858958,-1.0
1.3411519748166438,-1.0
1.276690799330019,-1.0
1.8271832490360238,-1.0
1.0130018918779071,-1.0
2.453534077157317,-1.0
0.7353431667620439,-1.0
3.720169166589619,-1.0
1.625667347765006,-1.0
0.14284244358371745,-1.0
-0.07089249806111231,-1.0
1.4824724152431852,-1.0
0.7765372146741492,-1.0
1.714000494092092,-1.0
1.4732376245735448,-1.0
0.9271710873431273,-1.0
0.15320628193159502,-1.0
-0.5148472246858646,-1.0
0.5534850479329789,-1.0
1.8563987943234723,-1.0
1.214093744130204,-1.0
-0.24573877871198802,-1.0
1.173180925851182,-1.0
1.3853173797288367,-1.0
0.116142563798867,-1.0
1.153725105945528,-1.0
1.0582087184459998,-1.0
-0.1429702978306231,-1.0
1.3577873603482833,-1.0
1.5607845263682343,-1.0
2.083051243175277,-1.0
2.0538020520349027,-1.0
-0.37766936795709105,-1.0
0.06217496008487722,-1.0
1.5150352672086598,-1.0
1.513785950912209,-1.0
1.515047686306048,-1.0
4.852731490654721,-1.0
1.570890510693167,-1.0
2.135565640180599,-1.0
1.9540017634932023,-1.0
1.651391251305798,-1.0
0.6847307553596544,-1.0
1.7589692204932674,-1.0
0.2271747854624282,-1.0
0.7631813932599911,-1.0
0.5146364521708966,-1.0
1.0818741393863225,-1.0
3.3146585666735087,-1.0
-0.8672651925917481,-1.0
1.6862601903745134,-1.0
-0.6127158711896517,-1.0
0.5280681342105665,-1.0
2.088950596967366,-1.0
1.0642800190954627,-1.0
-0.07774477792930612,-1.0
0.2846962907400318,-1.0
1.6795977489346758,-1.0
0.26963336828286333,-1.0
1.2164585895819748,-1.0
1.0455718399038139,-1.0
0.3483996523941829,-1.0
3.1439440893253257,-1.0
1.6339190223180111,-1.0
-1.0251425866576072,-1.0
1.1864543147694278,-1.0
0.338213535231612,-1.0
1.852433334796224,-1.0
0.20747926156729934,-1.0
0.885263558533101,-1.0
1.5049872789804573,-1.0
1.8657551941701214,-1.0
-0.20029640705577623,-1.0
0.6654987641590516,-1.0
0.5250546888390438,-1.0
0.3466707674262881,-1.0
2.765454240281097,-1.0
1.4049817109609555,-1.0
-0.2608839543350452,-1.0
1.9178619470547762,-1.0
3.1221561970126332,-1.0
2.032465260551147,-1.0
-0.5193699659540134,-1.0
0.5157659271337487,-1.0
2.2669111491866225,-1.0
0.29233053438121925,-1.0
1.4438194281462284,-1.0
1.7746340534293368,-1.0
0.07306952842191705,-1.0
0.9404746439381999,-1.0
-2.2412673400690726,-1.0
-0.024387641334289833,-1.0
0.7474318486068396,-1.0
-0.2477831819648495,-1.0
2.6324113039316352,-1.0
-0.4301413779606327,-1.0
0.5599555133030163,-1.0
1.1307405772860912,-1.0
2.4412732890661157,-1.0
-0.4358621511794394,-1.0
2.1631637521549596,-1.0
1.010233061019587,-1.0
0.01849134895204907,-1.0
1.4621034742632708,-1.0
1.19905969557347,-1.0
0.3997831228412053,-1.0
1.069802084990019,-1.0
0.6146864031382397,-1.0
1.1135173452512481,-1.0
1.6621306745210467,-1.0
2.586016816145352,-1.0
-0.23781549882684905,-1.0
3.1330333746562666,-1.0
-0.9520877995225019,-1.0
0.8482149049644166,-1.0
1.5883172064845765,-1.0
1.2809918677350327,-1.0
0.3773004801794062,-1.0
0.7918777496427247,-1.0
0.5069990653411671,-1.0
0.41063524305578847,-1.0
1.8496020970210245,-1.0
1.3570154859650474,-1.0
0.3070904047393458,-1.0
1.8995998754332506,-1.0
1.3072995208766094,-1.0
1.81286211883896,-1.0
1.6296288419236122,-1.0
0.17100498907792772,-1.0
0.43981895980303043,-1.0
1.7472936051232617,-1.0
1.6103702654334648,-1.0
0.9790984060358519,-1.0
1.117327383308782,-1.0
2.277664895788425,-1.0
0.40842861116417006,-1.0
1.547097381170038,-1.0
0.7978073475661059,-1.0
0.7823187967727797,-1.0
2.09877685198719,-1.0
1.8254163489880297,-1.0
1.8135096360006386,-1.0
2.305478807154329,-1.0
1.0210038416327591,-1.0
1.681952971294964,-1.0
0.689733243406544,-1.0
1.3241663524884422,-1.0
0.8698569456323154,-1.0
1.0969959649927181,-1.0
1.5951570254369136,-1.0
0.18177931676652748,-1.0
3.0923872756854602,-1.0
-0.00601738149970199,-1.0
-0.21418861278773216,-1.0
2.1581108735000676,-1.0
1.7916626939629359,-1.0
1.6241198170521551,-1.0
1.62834550926428,-1.0
0.9877532271530853,-1.0
0.10274562851416846,-1.0
1.0758045581937263,-1.0
0.3228382884878883,-1.0
1.9751197334177513,-1.0
0.8529426184978613,-1.0
0.17450280320748845,-1.0
0.6786141583470066,-1.0
1.4129314542756244,-1.0
0.4362754471960253,-1.0
0.17777960443356855,-1.0
1.2436872114919124,-1.0
1.2449665711087228,-1.0
0.49305682462887024,-1.0
0.5289616943816773,-1.0
1.2320499373576363,-1.0
-0.4480843414973241,-1.0
-0.40746377437655523,-1.0
0.281555778747564,-1.0
0.7865528482881528,-1.0
1.3109075655980047,-1.0
2.475356216949552,-1.0
1.8576596232020193,-1.0
0.8400614700365729,-1.0
0.9809837920973111,-1.0
-0.0025293646378088397,-1.0
0.9814868640076101,-1.0
0.7113413610798617,-1.0
1.3227185603380895,-1.0
0.17276905644767704,-1.0
1.5193465142411724,-1.0
2.5327389130025777,-1.0
0.8912398515431424,-1.0
1.4017117220989415,-1.0
1.6901439917111125,-1.0
0.5987795281141637,-1.0
1.2240924818104169,-1.0
1.0125924007817948,-1.0
1.0976760985488316,-1.0
0.22699021614453352,-1.0
1.0245101742589426,-1.0
1.4979982912454497,-1.0
2.451143607795042,-1.0
1.959270826085207,-1.0
3.1531824575115563,-1.0
0.2326524371119505,-1.0
1.8723206367206782,-1.0
1.1833420057383517,-1.0
3.1898029332176723,-1.0
0.19170171464484853,-1.0
0.16027815781922394,-1.0
0.40060735455597785,-1.0
-1.1238957243098069,-1.0
0.47424497831923895,-1.0
0.24086733844630204,-1.0
1.1503937864762077,-1.0
1.3417559757771595,-1.0
2.8761708392158862,-1.0
1.9504238381860501,-1.0
0.4230963443375969,-1.0
0.10158532865164205,-1.0
1.4919191715065057,-1.0
-0.3202332070206422,-1.0
2.8314587658543537,-1.0
2.179440120721287,-1.0
0.5308243478952952,-1.0
-0.7131345290908775,-1.0
2.353872374165413,-1.0
0.8854601547473822,-1.0
2.2378163119734618,-1.0
-0.5944276587943671,-1.0
0.4006249770462271,-1.0
1.005243699718183,-1.0
1.046980593764742,-1.0
0.5499345285207564,-1.0
1.6228499323474987,-1.0
-0.06762042938259438,-1.0
0.8576205149787065,-1.0
1.1202956317118988,-1.0
1.514438834058749,-1.0
1.7116148780888898,-1.0
-0.12464209183786923,-1.0
-0.5341141707356223,-1.0
2.277676821898509,-1.0
1.3323140119795918,-1.0
0.2515134634434464,-1.0
2.551151975522523,-1.0
1.1156746342928587,-1.0
2.1792971840638264,-1.0
1.0675184814101089,-1.0
3.060747924881987,-1.0
2.7553408424432044,-1.0
0.7510358515209266,-1.0
1.9715709509543555,-1.0
1.6453759495851474,-1.0
2.368631557532349,-1.0
0.035076539419895525,-1.0
1.6860514599984393,-1.0
2.058424486849588,-1.0
-0.7587394864231143,-1.0
-0.1832585126657751,-1.0
-1.0392321777601006,-1.0
0.7305931655554423,-1.0
1.7175422557959623,-1.0
2.502357052096028,-1.0
1.0740947804197751,-1.0
2.628615545571292,-1.0
-0.3801014582148914,-1.0
-0.7033824393551547,-1.0
0.9444523011033812,-1.0
1.3840654489393072,-1.0
0.9673052519059069,-1.0
-1.0674421000398766,-1.0
0.9108799604872115,-1.0
-0.3044695005048532,-1.0
1.6696725488300386,-1.0
1.3665982460968482,-1.0
0.06012021367264475,-1.0
0.48613308266330646,-1.0
-0.05921352188895157,-1.0
0.9373209027268281,-1.0
1.9551423205012384,-1.0
0.014273953664456274,-1.0
1.5040465155178444,-1.0
0.4697423816275592,-1.0
0.20712716773765583,-1.0
0.8929696400454422,-1.0
-0.035242322419374084,-1.0
0.44635069465281796,-1.0
-0.19787789258884847,-1.0
2.9647251329163895,-1.0
1.0352635519717286,-1.0
0.3002744920074144,-1.0
1.213979910734222,-1.0
0.8876719503091701,-1.0
0.779030400466777,-1.0
1.6141667000434252,-1.0
1.757507710047305,-1.0
0.46949885238947253,-1.0
0.42418175935532,-1.0
0.724948302848356,-1.0
-1.3019211647355848,-1.0
-0.5151910621985523,-1.0
2.3668742674445244,-1.0
2.6449677135012837,-1.0
0.7509639604436217,-1.0
1.5765569630557663,-1.0
1.311250154543536,-1.0
4.078880808455238,-1.0
2.1195749114345768,-1.0
0.8720824085192335,-1.0
0.044459559399574244,-1.0
-0.6064463202575725,-1.0
1.203463635867223,-1.0
0.24364925471569665,-1.0
-0.42225370959767417,-1.0
0.35342711575747343,-1.0
-0.08154800361439496,-1.0
2.6871416350725648,-1.0
1.8816397569494505,-1.0
0.9920273586833827,-1.0
2.479944138890026,-1.0
1.0773683076476184,-1.0
0.13871579867173633,-1.0
2.5231240772696575,-1.0
1.5389100436846586,-1.0
-0.03724615432645639,-1.0
0.8096613219163918,-1.0
0.12438174661524282,-1.0
-0.38279973096433606,-1.0
1.9261775475316414,-1.0
2.9094166404701305,-1.0
-0.3985675738191412,-1.0
1.562969236690571,-1.0
0.34935743087817306,-1.0
0.512874616235304,-1.0
0.40760607576113084,-1.0
0.13600923032018397,-1.0
1.048521627944827,-1.0
0.16904988358896222,-1.0
1.2704568257798388,-1.0
0.949761890550863,-1.0
0.7610519531335902,-1.0
0.09243633795840211,-1.0
0.42322866943166726,-1.0
1.755391225825756,-1.0
1.5009171876243808,-1.0
0.02244475520144895,-1.0
1.0993323054292259,-1.0
1.751387123371789,-1.0
-0.6694052811213718,-1.0
1.543360192379935,-1.0
0.3373762410541533,-1.0
1.5705986685931594,-1.0
0.23674084345748314,-1.0
-0.804882100664519,-1.0
-0.6275424378831627,-1.0
1.048084946661382,-1.0
1.259722501721482,-1.0
0.09568337489559142,-1.0
1.638592458777374,-1.0
-0.6615200622689599,-1.0
0.9339202013526834,-1.0
-0.21101619976245667,-1.0
0.34816389219784083,-1.0
1.047398671316414,-1.0
0.1395866347160476,-1.0
0.6154444557701746,-1.0
2.0062928092144405,-1.0
0.42310813047685125,-1.0
1.835692112065142,-1.0
-0.1297068546576181,-1.0
1.529804177915283,-1.0
2.4415686206579004,-1.0
-1.4716445001272893,-1.0
0.2031047445295232,-1.0
1.5770721271805401,-1.0
0.7969546139570073,-1.0
1.3711458733713089,-1.0
0.3960148132841794,-1.0
1.0865897874728998,-1.0
0.8443227646079206,-1.0
2.1677820616598074,-1.0
1.2544208433012132,-1.0
1.3376026620752022,-1.0
0.5881230338775326,-1.0
0.5123937759275065,-1.0
0.567441812180379,-1.0
1.394452142378297,-1.0
0.579015519179737,-1.0
1.289774856896413,-1.0
3.075400798645439,-1.0
1.8711247034316925,-1.0
0.6739764678321589,-1.0
2.201213922163945,-1.0
0.5919246269784486,-1.0
-1.0381245351778539,-1.0
-0.008086310917404083,-1.0
-0.8707919210258557,-1.0
0.6484865159586913,-1.0
1.0184183791895518,-1.0
2.676437312275283,-1.0
1.3269273737641627,-1.0
0.7808994711911358,-1.0
1.8294055811834893,-1.0
-1.2111353090078851,-1.0
1.235614558108566,-1.0
1.7708651938869668,-1.0
-0.47858624577984155,-1.0
2.143754043206929,-1.0
1.3384964074944141,-1.0
0.5847120860991988,-1.0
1.632781866106285,-1.0
3.270692857804396,-1.0
1.181866255058495,-1.0
1.2482205863003362,-1.0
0.5406391004597559,-1.0
0.1501556305352082,-1.0
1.8303358165442456,-1.0
0.14391617409113278,-1.0
1.0715662372193924,-1.0
0.5223425532348833,-1.0
1.478979825746392,-1.0
1.3336621052869484,-1.0
2.037539944257899,-1.0
0.48998360114525297,-1.0
0.7301250647066287,-1.0
0.021236284217692636,-1.0
0.5557067399238884,-1.0
1.3773004930448522,-1.0
1.7569886166453519,-1.0
0.07783467582237458,-1.0
1.86960592010566,-1.0
2.355637858804951,-1.0
1.4134349032237008,-1.0
2.8767958125580657,-1.0
0.22621080089642698,-1.0
-0.24465470331141703,-1.0
-0.7787202489042786,-1.0
2.4960443114891833,-1.0
1.6543656563540576,-1.0
0.944415329089545,-1.0
1.2799686263198202,-1.0
-0.1254890472983765,-1.0
3.4457519796168263,-1.0
1.1292211819752276,-1.0
1.109394794604893,-1.0
1.725766623898692,-1.0
1.4810092317367132,-1.0
1.2238840242791313,-1.0
0.20952554455468808,-1.0
1.4714683571359957,-1.0
2.882024496475034,-1.0
2.3454200461549775,-1.0
2.593186626639397,-1.0
0.48878432356881485,-1.0
0.010395179741419125,-1.0
0.8742130799003518,-1.0
1.0557249122886947,-1.0
2.0941915184709483,-1.0
-0.6924646297148194,-1.0
2.529550319460614,-1.0
0.8419921014210106,-1.0
0.57311893005258,-1.0
-0.0121043752601675,-1.0
-0.6548566718657693,-1.0
1.8231705839619146,-1.0
1.0733179671884039,-1.0
-0.2899608997410539,-1.0
-0.2950787720636161,-1.0
0.6642153007098718,-1.0
2.669021525289393,-1.0
0.7404086486363952,-1.0
-0.5031429531181062,-1.0
0.7542569359140556,-1.0
0.7272764302523296,-1.0
-1.6968866429415717,-1.0
0.9457051334821878,-1.0
0.7690654697913221,-1.0
1.6962063648134182,-1.0
2.848956094945345,-1.0
2.1265650295477574,-1.0
0.7311113094451694,-1.0
-0.10652590874167034,-1.0
3.5733598032498604,-1.0
1.0592184340144883,-1.0
1.0139292919129461,-1.0
0.9758749128899967,-1.0
1.1980847607678549,-1.0
0.8556395880760576,-1.0
0.4263379931197637,-1.0
0.45314105875960786,-1.0
0.9672467297840016,-1.0
0.45657522886623503,-1.0
0.28715421732283564,-1.0
1.106430227691897,-1.0
0.7450227825791447,-1.0
2.503992988582689,-1.0
-1.650969808393012,-1.0
2.0915068519224618,-1.0
2.2460851924976293,-1.0
-1.0733902324081495,-1.0
0.6573124059196512,-1.0
0.6285591340042085,-1.0
-0.4075116947178212,-1.0
0.2221833124091247,-1.0
-0.11057584546582877,-1.0
2.7522704434236225,-1.0
1.935678393147461,-1.0
2.2715550949941585,-1.0
1.721672064043235,-1.0
-0.12905177121722922,-1.0
0.47547973372022634,-1.0
1.4893745612279181,-1.0
-0.2221278088919454,-1.0
1.7129984301723882,-1.0
0.759674601841865,-1.0
0.6251791924504024,-1.0
1.7109599682034915,-1.0
1.4442633114860397,-1.0
0.6390338341809201,-1.0
2.159329803364248,-1.0
-0.08106332759989732,-1.0
1.6159356069442636,-1.0
1.5931012579683839,-1.0
0.6904535606860097,-1.0
1.326133022242118,-1.0
-0.25111357638530296,-1.0
1.9240270192069011,-1.0
0.815097863557011,-1.0
0.4772769794809605,-1.0
2.0490092258368895,-1.0
0.29565630945724075,-1.0
-0.40846129636355966,-1.0
-0.5566291735239037,-1.0
1.6060099513456396,-1.0
-0.2804293524962831,-1.0
2.754794181984365,-1.0
-1.081929407883722,-1.0
2.696456368290038,-1.0
1.2110174672026184,-1.0
0.9032868881296077,-1.0
0.45508091319105026,-1.0
1.3991361143520709,-1.0
0.9623652975751517,-1.0
2.1033018820165212,-1.0
1.1142276486620397,-1.0
1.1503017614618776,-1.0
0.6363877877861441,-1.0
0.9430543762789325,-1.0
1.3078017688920591,-1.0
-0.7101683926566256,-1.0
-0.348185422105713,-1.0
1.7432640940227149,-1.0
1.170865438127942,-1.0
0.8160166636473208,-1.0
1.018433933065393,-1.0
1.347581705361671,-1.0
0.4602403196906385,-1.0
0.22169527459768734,-1.0
1.1958452550976815,-1.0
0.021627222384967948,-1.0
1.408252755714472,-1.0
-0.7025836042378404,-1.0
2.0291556373256436,-1.0
1.472597482413043,-1.0
1.2560297343138758,-1.0
1.9826909839455138,-1.0
2.6654744444625766,-1.0
2.0143700650181304,-1.0
-0.8408742313316453,-1.0
-0.27957696673570154,-1.0
0.37518142230432117,-1.0
1.0260910502108338,-1.0
1.517659020469123,-1.0
0.2742561868465344,-1.0
1.1867667644770783,-1.0
0.24461706764667746,-1.0
0.38848219700805176,-1.0
-0.40666109684822227,-1.0
0.0767667538890957,-1.0
-0.35168460561633363,-1.0
0.02412674702266726,-1.0
2.0536417966078395,-1.0
0.05060111116805699,-1.0
3.632382064837391,-1.0
1.4933179008808892,-1.0
1.184836123694874,-1.0
0.14164221981878644,-1.0
1.7003098794089913,-1.0
0.42436217376222607,-1.0
1.1220098146453614,-1.0
3.5600845382687947,-1.0
0.9039401002753501,-1.0
2.149273326285676,-1.0
0.2968235748741126,-1.0
0.9650115095030383,-1.0
2.77080063563551,-1.0
0.3730329422122326,-1.0
2.8124485579969285,-1.0
1.7077519354554753,-1.0
0.43753322410573237,-1.0
1.632407739055521,-1.0
1.9725544496267298,-1.0
1.6218099622171964,-1.0
-0.5702247198904564,-1.0
0.2728628241751314,-1.0
0.7524813644484952,-1.0
0.9255665708999538,-1.0
1.620672097550678,-1.0
1.1777010009332538,-1.0
-0.33534435871010126,-1.0
1.3801978510059631,-1.0
1.610585745283823,-1.0
1.5597904479310398,-1.0
2.0807807255546216,-1.0
1.8339221545489042,-1.0
1.4591800792284366,-1.0
0.929834288541353,-1.0
-0.6609609335159914,-1.0
1.429618219132586,-1.0
1.2076876871631113,-1.0
1.2715788371953733,-1.0
-0.27674857582030943,-1.0
-0.08105654040826238,-1.0
2.0531528533329038,-1.0
0.9604448461433449,-1.0
1.6815006973726243,-1.0
1.028318376130461,-1.0
1.0297561394957453,-1.0
1.9382838059759977,-1.0
0.4839552717826261,-1.0
1.0961207769409833,-1.0
0.5377247112949575,-1.0
0.5655037725676844,-1.0
0.6908278765313607,-1.0
1.2221337716337128,-1.0
0.5212513783365227,-1.0
2.255756125573521,-1.0
0.10539269778049609,-1.0
0.813128355838641,-1.0
0.5602689417258251,-1.0
2.446977884353733,-1.0
1.1965547765115747,-1.0
2.0318445394686346,-1.0
-0.48556037303697197,-1.0
1.2670502658692588,-1.0
1.889630795623437,-1.0
1.0822839892754241,-1.0
2.065480375065351,-1.0
0.48271154989962783,-1.0
2.40934744018558,-1.0
3.2988981236192503,-1.0
0.6371614395603409,-1.0
0.5544974785992283,-1.0
2.4533844771177007,-1.0
2.5795721457307126,-1.0
0.4771399728467317,-1.0
0.5798131829041427,-1.0
0.7182153911394928,-1.0
-0.34445051103427704,-1.0
0.08134805351580177,-1.0
-0.00414076675206787,-1.0
0.23220243489587156,-1.0
0.9653151126132188,-1.0
1.2342147325365207,-1.0
2.550500492814077,-1.0
0.001645959261209029,-1.0
1.9843223984765839,-1.0
0.7860111557744911,-1.0
0.950536290347567,-1.0
1.6748194921666038,-1.0
-0.12272202156229861,-1.0
1.3824097461840505,-1.0
1.1664522082130562,-1.0
1.492451264008149,-1.0
1.289168643907818,-1.0
3.4553001399108942,-1.0
0.36226001574868405,-1.0
0.46900304499818235,-1.0
0.37685947357523564,-1.0
0.44452288083974534,-1.0
0.3626128726934823,-1.0
2.189016531107552,-1.0
2.4205042479898546,-1.0
0.4292537062505237,-1.0
0.1676444268957713,-1.0
1.471415556386404,-1.0
0.44777695571902876,-1.0
1.6329318177555108,-1.0
1.2029230208512998,-1.0
-0.5157441149972319,-1.0
2.5475052013300616,-1.0
2.7958776730955215,-1.0
0.3872113095156138,-1.0
0.6122984400640159,-1.0
1.285865390724905,-1.0
1.334456789987025,-1.0
1.6585442726728306,-1.0
3.0102045387663496,-1.0
0.8230527725059507,-1.0
0.20170275546154626,-1.0
-0.3793192280145272,-1.0
0.2690699600580809,-1.0
0.9668730271262029,-1.0
2.7945578635177877,-1.0
0.4823887009638286,-1.0
1.2237879516388985,-1.0
0.983577103927248,-1.0
2.188393273448084,-1.0
3.5269324258736217,-1.0
0.46913122707967936,-1.0
0.5105605574817779,-1.0
2.0441608770690722,-1.0
1.6818914896263113,-1.0
2.8467073257360336,-1.0
1.583928185325964,-1.0
0.6407079092129404,-1.0
1.5906548306923094,-1.0
2.1087035805829077,-1.0
1.820482181197364,-1.0
1.5072740311072979,-1.0
2.0666746895891537,-1.0
2.1692955904456728,-1.0
2.382158991037527,-1.0
1.6487098875896427,-1.0
0.8328819196831456,-1.0
1.1467136864333227,-1.0
2.206508966508357,-1.0
0.18306432901276393,-1.0
1.3686733088729013,-1.0
0.6066611876726393,-1.0
1.0287448229348175,-1.0
2.278451862607299,-1.0
1.1910990680199034,-1.0
1.0464365481561488,-1.0
-0.35985614097991925,-1.0
1.7462535660272207,-1.0
1.6454841811410754,-1.0
3.16325472330546,-1.0
0.6922217650469992,-1.0
1.219150327663939,-1.0
1.2493836837107553,-1.0
2.5774532797634744,-1.0
0.9047044676130479,-1.0
1.2790215257703392,-1.0
1.6078965097165392,-1.0
1.186609123156358,-1.0
0.5535663854494717,-1.0
1.1940899928983075,-1.0
2.0736317498597723,-1.0
-0.026515299411060234,-1.0
1.132969674146876,-1.0
0.2998791850608268,-1.0
2.1950466289248425,-1.0
-0.5231869047837747,-1.0
0.44107815272841167,-1.0
1.3772118750645208,-1.0
2.56552402923434,-1.0
0.9342497389270122,-1.0
0.4448004733068016,-1.0
2.88115706944059,-1.0
-0.448013900416244,-1.0
-1.198805956620082,-1.0
1.4400144500533325,-1.0
0.49794577564738884,-1.0
-0.021232817130713233,-1.0
1.7083564472993533,-1.0
1.2438007137711988,-1.0
0.43592136926327163,-1.0
-0.2803043986708944,-1.0
1.8724573282801447,-1.0
1.650201177958661,-1.0
0.9008241362206171,-1.0
2.846636996047666,-1.0
-0.07008476632615257,-1.0
-0.5255251709247388,-1.0
0.3080919301187556,-1.0
0.9544139836445023,-1.0
1.243339449322692,-1.0
0.7587639421436702,-1.0
1.3520553965142967,-1.0
-0.25153942419044406,-1.0
2.4437646040732597,-1.0
0.9178488216074312,-1.0
2.1172958315881276,-1.0
1.342725346377704,-1.0
1.456753219153784,-1.0
1.5697672802322038,-1.0
1.447708560017315,-1.0
1.642722759867544,-1.0
2.3291525301324314,-1.0
1.1965211697014702,-1.0
1.7090037575885124,-1.0
0.9102643057127733,-1.0
2.440117215449473,-1.0
0.3236076979407303,-1.0
2.8009404329108154,-1.0
0.9598420493556565,-1.0
-0.43077510211804815,-1.0
1.1281044149107893,-1.0
0.31894834252511917,-1.0
1.840643548988724,-1.0
0.3473760206976091,-1.0
0.5538165667852203,-1.0
-0.889540730945531,-1.0
0.5476936807509233,-1.0
-1.4238793266289567,-1.0
-0.5839028234857233,-1.0
1.7604146561442975,-1.0
1.785800158650832,-1.0
1.4254575617849647,-1.0
0.033023856870787016,-1.0
0.9522886438580201,-1.0
0.9963974609094316,-1.0
-0.15836468919254276,-1.0
2.5033983017671506,-1.0
1.8773622905756713,-1.0
0.7790358261703361,-1.0
1.0268858389945308,-1.0
1.2083828079475525,-1.0
-1.0417348684242906,-1.0
0.752822617479403,-1.0
0.31801575200220145,-1.0
-0.0016200098949155084,-1.0
0.718899707114045,-1.0
2.797686526849523,-1.0
1.6408428612670098,-1.0
0.4288210102172032,-1.0
1.5725827813561586,-1.0
